voyage_id,route_name,vessel_class,vessel_category,fuel_type,speed_knots,distance_nm,cargo_load_factor,displacement_ton,wind_speed_knots,wind_direction_deg,wave_height_m,days_since_drydock,transit_time_hours,port_dwell_time_hours,propulsion_power_kw,engine_load_ratio,added_resistance_pct,is_overloaded,use_shore_power,port_power_source,grid_electricity_kwh,me_fuel_consumed_kg,aux_fuel_transit_kg,port_fuel_consumed_kg,total_fuel_consumed_kg,observed_fuel_consumed_kg,fuel_cost_usd,total_energy_cost_usd,carbon_tax_usd_per_ton,carbon_tax_usd,total_voyage_cost_usd,ttw_co2_emissions_kg,wtw_co2e_emissions_kg,cii_rating_g_co2_dwt_nm
VOY-04319,Tokyo - Busan (Regional),Container_ULCV,Container,Ammonia,16.45,590.4,0.913,223066.2,15.3,10.8,1.88,122,35.9,40.3,30577.1,0.437,15.87,False,False,Auxiliary_Engine,0.0,419427.5,87538.1,76085.5,583051.1,591813.4,553898.55,553898.55,120.0,7300.3,561198.86,0.0,60835.9,0.0
VOY-04320,Santos - Rotterdam (Agri-Bulk),Bulk_Handysize,Bulk Carrier,Methanol,13.82,5678.4,0.802,38958.2,31.8,36.8,3.82,231,410.92,53.3,9551.9,1.0,54.33,True,True,Shore_Power_AMP,31582.2,1456146.4,122565.5,0.0,1578711.9,1530068.3,1657647.54,1663682.33,0.0,0.0,1663682.33,2170728.9,722421.6,10.06
VOY-04321,Custom_Charter_Route,Container_ULCV,Container,HFO,13.28,10549.7,0.855,211694.2,33.0,12.3,3.89,188,794.66,19.1,21102.3,0.301,57.42,False,True,Shore_Power_AMP,82952.9,3142199.6,871199.0,0.0,4013398.5,4070542.3,2408039.12,2423320.65,40.0,587217.07,3010537.73,12497723.1,14680426.8,6.075
VOY-04322,Custom_Charter_Route,Container_ULCV,Container,HFO,12.78,8469.3,0.873,215146.2,15.8,139.2,1.55,638,662.67,14.6,14110.5,0.202,16.72,False,True,Shore_Power_AMP,63230.3,1875759.5,731244.0,0.0,2607003.5,2783840.9,1564202.13,1575933.57,180.0,1717126.28,3293059.85,8118209.0,9539590.4,4.916
VOY-04323,Hamburg - New York (Transatlantic),Bulk_Handysize,Bulk Carrier,LNG,10.36,3717.0,0.919,43416.8,7.6,97.9,0.96,583,358.66,56.6,3147.4,0.437,12.16,False,False,Auxiliary_Engine,0.0,177494.7,45179.7,5501.2,228175.6,233157.3,182540.47,182540.47,0.0,0.0,182540.47,627482.9,727686.4,4.442
VOY-04324,Hedland - Qingdao (Iron Ore Bulk),Bulk_Capesize,Bulk Carrier,HFO,13.82,3702.2,0.876,181767.5,23.0,97.0,2.86,107,267.8,58.9,20253.2,1.0,26.61,True,False,Auxiliary_Engine,0.0,942709.2,59187.2,10197.1,1012093.5,1028006.6,607256.1,607256.1,250.0,922168.91,1529425.01,3151659.2,3688675.6,4.729
VOY-04325,Ras Tanura - Singapore (Crude Tanker),Container_Feeder,Container,HFO,14.48,3699.4,0.94,43450.2,11.9,156.1,0.78,157,255.43,17.3,7237.2,0.402,4.09,False,False,Auxiliary_Engine,0.0,349973.5,94515.2,4901.1,449389.9,452482.1,269633.94,269633.94,180.0,294776.3,564410.25,1399400.2,1637646.1,11.126
VOY-04326,Singapore - Port Klang (Feeder Hop),Bulk_Capesize,Bulk Carrier,LNG,9.66,225.2,0.363,89272.4,13.5,108.6,1.43,507,23.31,45.9,3892.8,0.236,14.58,False,True,Shore_Power_AMP,39869.9,15152.7,3443.3,0.0,18596.1,18301.5,14876.86,22403.43,180.0,13438.44,35841.87,51139.2,74658.0,1.262
VOY-04327,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Bulk_Capesize,Bulk Carrier,HFO,16.45,1128.5,0.437,102709.8,11.7,59.5,0.96,266,68.59,26.3,19986.4,1.0,8.46,True,False,Auxiliary_Engine,0.0,238277.9,12724.0,4557.9,255559.9,258455.2,153335.94,153335.94,40.0,37214.02,190549.97,795813.6,930350.6,3.918
VOY-04328,Custom_Charter_Route,Container_ULCV,Container,LNG,14.23,1079.9,0.815,204018.4,23.0,42.6,1.76,123,75.87,23.5,18912.7,0.27,17.31,False,True,Shore_Power_AMP,102047.6,225585.1,67472.9,0.0,293058.0,300973.2,234446.39,253164.96,120.0,117187.64,370352.6,805909.5,976563.7,3.827
VOY-04329,Custom_Charter_Route,Container_Panamax,Container,HFO,15.34,8292.1,0.713,70482.5,25.8,43.2,3.09,569,540.4,21.4,15143.2,0.361,42.48,False,True,Shore_Power_AMP,54098.9,1523102.7,326665.4,0.0,1849768.1,1838451.3,1109860.84,1119948.64,0.0,0.0,1119948.64,5760177.8,6772211.0,10.216
VOY-04330,Hedland - Qingdao (Iron Ore Bulk),Tanker_Aframax,Tanker,HFO,13.45,3652.6,0.956,128936.7,20.5,114.9,1.8,636,271.56,32.3,14603.0,1.0,19.92,True,True,Shore_Power_AMP,30572.5,697678.3,67379.8,0.0,765058.1,776240.9,459034.83,464887.89,250.0,701019.87,1165907.76,2382390.8,2804079.5,5.672
VOY-04331,Custom_Charter_Route,Container_ULCV,Container,LNG,19.59,10674.9,0.865,213750.5,6.8,110.1,1.16,304,544.95,24.2,47330.0,0.676,9.2,False,True,Shore_Power_AMP,104892.8,3502314.9,493703.7,0.0,3996018.6,3995211.8,3196814.87,3216045.57,80.0,1026169.5,4242215.07,10989051.1,12827118.7,5.279
VOY-04332,Hedland - Qingdao (Iron Ore Bulk),Tanker_Aframax,Tanker,Methanol,13.21,3479.6,0.74,104113.3,10.7,64.1,0.5,455,263.45,22.5,10876.3,0.806,8.78,False,False,Auxiliary_Engine,0.0,1003466.5,122823.1,8636.3,1134925.9,1138782.9,1191672.23,1191672.23,180.0,93366.95,1285039.17,1560523.2,518705.3,3.9
VOY-04333,Custom_Charter_Route,Container_ULCV,Container,LNG,23.96,5096.8,0.933,226934.8,11.2,163.0,1.49,100,212.72,50.1,89257.1,1.0,8.13,True,True,Shore_Power_AMP,217353.5,2617107.7,197499.2,0.0,2814606.9,2799452.3,2251685.55,2291159.18,180.0,1636080.58,3927239.76,7740169.1,9089336.5,7.788
VOY-04334,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,HFO,9.09,9814.1,0.978,45649.0,13.4,101.1,1.34,137,1080.22,41.5,2120.0,0.294,8.45,False,True,Shore_Power_AMP,24583.5,469069.1,168801.0,0.0,637870.1,655670.9,382722.04,387497.06,40.0,93502.7,480999.76,1986327.4,2337567.4,5.326
VOY-04335,Hedland - Qingdao (Iron Ore Bulk),Container_Panamax,Container,Ammonia,15.72,3531.2,0.581,61482.7,4.7,70.1,0.5,572,224.65,50.2,11448.8,0.273,9.75,False,False,Auxiliary_Engine,0.0,1094995.4,280463.6,55145.1,1430604.1,1491858.5,1359073.9,1359073.9,180.0,29709.91,1388783.81,0.0,165055.1,0.0
VOY-04336,Shenzhen - Los Angeles (Transpacific),Container_Panamax,Container,Ammonia,13.96,6398.5,0.91,83898.1,5.8,11.8,0.5,145,458.46,53.6,9307.8,0.222,3.62,False,False,Auxiliary_Engine,0.0,1881638.8,649768.3,58836.8,2590243.9,2682551.5,2460731.72,2460731.72,40.0,12150.75,2472882.47,0.0,303768.8,0.0
VOY-04337,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,HFO,11.53,6805.5,0.674,34101.4,14.4,146.7,1.1,394,590.32,24.7,3598.7,0.5,9.44,False,False,Auxiliary_Engine,0.0,396766.8,82357.5,2916.1,482040.5,502680.9,289224.27,289224.27,80.0,140630.77,429855.04,1501074.0,1757884.6,5.804
VOY-04338,Singapore - Port Klang (Feeder Hop),Container_ULCV,Container,Ammonia,13.29,193.6,0.801,201145.7,13.2,130.3,1.13,118,14.56,31.7,13773.4,0.197,5.91,False,False,Auxiliary_Engine,0.0,87961.1,34072.2,59862.2,181895.6,182077.8,172800.79,172800.79,40.0,585.76,173386.55,0.0,14644.0,0.0
VOY-04339,Custom_Charter_Route,Tanker_Aframax,Tanker,LNG,12.62,3435.3,0.8,111017.0,8.7,27.9,0.5,391,272.19,23.4,9815.2,0.727,7.8,False,True,Shore_Power_AMP,22123.8,379255.7,52513.7,0.0,431769.4,417586.8,345415.48,349747.77,80.0,111205.52,460953.29,1187365.7,1390069.0,3.006
VOY-04340,Shenzhen - Los Angeles (Transpacific),Bulk_Handysize,Bulk Carrier,Methanol,15.1,6641.0,0.465,26171.4,2.2,168.1,0.55,662,439.9,22.3,6876.9,0.955,11.1,False,False,Auxiliary_Engine,0.0,1112828.5,114603.2,5352.4,1232784.2,1295384.9,1294423.37,1294423.37,250.0,139925.97,1434349.34,1695078.2,559703.9,6.717
VOY-04341,Shenzhen - Los Angeles (Transpacific),Bulk_Handysize,Bulk Carrier,Methanol,14.21,6937.2,0.771,37792.7,5.2,17.4,0.5,103,488.22,15.1,6784.4,0.942,2.89,False,False,Auxiliary_Engine,0.0,1215948.2,143942.0,3622.1,1363512.3,1341030.6,1431687.89,1431687.89,40.0,24677.24,1456365.13,1874829.4,616931.0,7.112
VOY-04342,Custom_Charter_Route,Container_ULCV,Container,LNG,19.91,549.5,0.459,134414.5,3.5,116.2,0.5,305,27.6,27.3,35265.9,0.504,5.59,False,False,Auxiliary_Engine,0.0,137279.9,21266.8,19488.4,178035.1,177845.8,142428.11,142428.11,80.0,44875.41,187303.53,489596.6,560942.7,4.569
VOY-04343,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,Methanol,11.46,3845.1,0.723,35958.9,31.4,32.2,2.99,716,335.52,18.7,4942.3,0.686,47.69,False,False,Auxiliary_Engine,0.0,605284.8,97105.0,4500.9,706890.7,698753.6,742235.19,742235.19,40.0,12890.56,755125.75,971974.7,322264.1,6.652
VOY-04344,Custom_Charter_Route,Container_ULCV,Container,HFO,24.9,3571.6,0.895,219518.8,11.3,91.2,0.82,278,143.43,40.3,97136.9,1.0,7.18,True,False,Auxiliary_Engine,0.0,2332964.3,159569.6,34928.9,2527462.8,2422165.4,1516477.67,1516477.67,250.0,2301629.31,3818106.98,7870519.1,9206517.3,11.301
VOY-04345,Ras Tanura - Singapore (Crude Tanker),Bulk_Handysize,Bulk Carrier,Methanol,9.52,3894.0,0.391,23352.6,8.1,72.3,0.5,90,409.23,28.1,1477.2,0.205,2.83,False,True,Shore_Power_AMP,16628.3,267894.0,103207.3,0.0,371101.3,367590.9,389656.38,392999.47,0.0,0.0,392999.47,510264.3,173314.3,3.448
VOY-04346,Hedland - Qingdao (Iron Ore Bulk),Bulk_Handysize,Bulk Carrier,HFO,9.3,3371.6,0.739,36563.3,14.8,98.9,1.12,669,362.64,48.2,2078.1,0.289,15.02,False,True,Shore_Power_AMP,28545.9,154900.6,51888.7,0.0,206789.3,208484.1,124073.55,129561.82,180.0,137813.08,267374.9,643941.7,765628.2,5.026
VOY-04347,Shenzhen - Los Angeles (Transpacific),Container_Panamax,Container,HFO,14.2,6237.3,0.758,73565.1,4.6,66.2,0.69,547,439.26,37.1,9546.9,0.227,10.15,False,True,Shore_Power_AMP,93689.8,845650.2,270210.9,0.0,1115861.0,1087190.1,669516.62,686730.78,40.0,164339.8,851070.58,3474791.3,4108494.9,8.193
VOY-04348,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,Methanol,13.81,9831.0,0.88,41938.7,14.0,160.9,1.27,364,711.95,50.1,7139.5,0.992,10.07,False,True,Shore_Power_AMP,29682.3,1882471.8,218620.1,0.0,2101091.9,2191878.2,2206146.47,2211839.3,120.0,114812.48,2326651.77,2889001.3,956770.6,7.733
VOY-04349,Ras Tanura - Singapore (Crude Tanker),Container_Panamax,Container,Methanol,20.24,3575.6,0.382,47953.1,2.1,40.8,0.5,295,176.62,22.9,19914.8,0.474,5.48,False,True,Shore_Power_AMP,57779.5,1270173.8,189278.5,0.0,1459452.2,1367418.3,1532424.86,1543175.18,40.0,27148.39,1570323.57,2006746.8,678709.7,8.253
VOY-04350,Shanghai - Rotterdam (Suez),Bulk_Capesize,Bulk Carrier,LNG,16.24,10578.0,0.867,180091.2,15.7,123.3,0.69,406,651.35,22.8,27771.7,1.0,7.76,True,True,Shore_Power_AMP,19830.1,2588115.0,118098.1,0.0,2706213.1,2657542.7,2164970.48,2168889.91,40.0,346696.7,2515586.61,7442086.0,8667417.4,3.909
VOY-04351,Ras Tanura - Singapore (Crude Tanker),Bulk_Handysize,Bulk Carrier,HFO,11.62,3588.6,0.877,41835.7,17.3,87.6,2.05,87,308.91,39.9,4452.3,0.618,15.47,False,False,Auxiliary_Engine,0.0,249228.2,46562.7,4707.8,300498.8,275051.5,180299.26,180299.26,180.0,196973.48,377272.75,935753.2,1094297.1,6.862
VOY-04352,Shanghai - Rotterdam (Suez),Bulk_Capesize,Bulk Carrier,Ammonia,14.5,10931.8,0.778,164028.9,2.9,154.1,0.5,523,754.15,31.1,18739.8,1.0,8.82,True,False,Auxiliary_Engine,0.0,5348573.5,349841.7,11722.4,5710137.5,5882164.4,5424630.61,5424630.61,40.0,27352.39,5451983.0,0.0,683809.8,0.0
VOY-04353,Custom_Charter_Route,Container_Panamax,Container,Ammonia,18.9,5501.9,0.762,73841.1,12.7,117.0,1.42,436,291.05,39.0,23207.8,0.553,13.21,False,True,Shore_Power_AMP,98472.0,2547662.6,390446.2,0.0,2938108.7,3041033.7,2791203.3,2809278.27,250.0,97498.11,2906776.38,0.0,389992.4,0.0
VOY-04354,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,HFO,11.54,3273.8,0.61,133745.2,14.2,84.3,1.5,49,283.68,51.1,8269.1,0.501,9.03,False,True,Shore_Power_AMP,44398.9,417553.0,56577.4,0.0,474130.4,459472.8,284478.22,292820.02,120.0,209693.69,502513.72,1476442.0,1747447.4,2.506
VOY-04355,Singapore - Rotterdam,Bulk_Capesize,Bulk Carrier,LNG,13.94,7651.4,0.947,194541.1,8.2,34.8,1.0,122,548.83,22.2,18219.3,1.0,6.14,True,False,Auxiliary_Engine,0.0,1430657.8,102441.7,3163.8,1536263.3,1554852.4,1229010.65,1229010.65,80.0,393169.51,1622180.16,4224724.1,4914618.9,3.068
VOY-04356,Shanghai - Rotterdam (Suez),Container_Feeder,Container,HFO,15.73,11085.7,0.456,26997.8,14.5,104.0,1.63,561,704.91,29.2,7607.8,0.423,17.37,False,True,Shore_Power_AMP,41444.3,1006407.2,215705.7,0.0,1222112.9,1194226.3,733267.71,741077.68,0.0,0.0,741077.68,3805659.4,4476460.7,10.097
VOY-04357,Shanghai - Rotterdam (Suez),Bulk_Handysize,Bulk Carrier,HFO,11.56,10795.2,0.677,34213.7,7.1,130.6,0.66,302,934.07,50.6,3523.8,0.489,6.13,False,True,Shore_Power_AMP,29934.2,616835.1,130467.6,0.0,747302.7,743776.4,448381.64,454119.8,40.0,109561.2,563681.0,2327100.7,2739030.0,5.673
VOY-04358,Tokyo - Busan (Regional),Bulk_Capesize,Bulk Carrier,HFO,9.67,534.6,0.951,195242.8,5.6,123.9,1.13,640,55.3,13.9,6533.8,0.396,13.94,False,True,Shore_Power_AMP,12092.1,66959.3,12557.6,0.0,79516.8,80957.5,47710.11,50236.69,80.0,23586.52,73823.21,247615.5,294831.5,2.573
VOY-04359,Custom_Charter_Route,Tanker_Aframax,Tanker,HFO,15.46,1768.3,0.814,112653.5,15.4,84.8,1.61,508,114.41,46.9,19775.5,1.0,17.12,True,True,Shore_Power_AMP,44399.5,398051.8,26958.6,0.0,425010.4,429029.6,255006.25,263348.16,80.0,125452.78,388800.94,1323482.4,1568159.8,6.508
VOY-04360,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,HFO,14.76,6294.4,0.672,145023.3,16.1,97.6,1.92,690,426.58,38.1,20499.8,1.0,22.52,True,True,Shore_Power_AMP,33105.1,1519932.5,87239.2,0.0,1607171.6,1634487.2,964302.98,970611.9,0.0,0.0,970611.9,5004732.5,5878756.4,4.417
VOY-04361,Shenzhen - Los Angeles (Transpacific),Container_Panamax,Container,LNG,18.43,6342.8,0.672,67673.8,2.5,9.1,0.5,321,344.16,45.7,18981.5,0.452,5.9,False,False,Auxiliary_Engine,0.0,961918.7,168501.5,18957.4,1149377.5,1213095.6,919502.02,919502.02,180.0,660505.91,1580007.94,3160788.2,3669477.3,7.328
VOY-04362,Custom_Charter_Route,Tanker_Aframax,Tanker,LNG,12.79,3924.9,0.408,65931.9,5.1,141.8,0.72,651,306.82,46.5,7477.1,0.554,11.62,False,True,Shore_Power_AMP,44029.5,335088.3,50461.1,0.0,385549.4,399892.6,308439.5,316714.81,80.0,100039.14,416753.95,1060260.8,1250489.2,2.349
VOY-04363,Hamburg - New York (Transatlantic),Container_Feeder,Container,HFO,18.81,3471.3,0.65,33590.0,22.5,59.7,2.02,609,184.54,14.5,16178.4,0.899,26.08,False,True,Shore_Power_AMP,20537.9,522985.6,61203.9,0.0,584189.5,595706.6,350513.67,354560.49,40.0,85603.84,440164.33,1819166.0,2140095.9,15.413
VOY-04364,Custom_Charter_Route,Container_Panamax,Container,Ammonia,22.47,9030.8,0.352,45935.4,3.8,82.5,0.8,703,401.91,54.7,28340.4,0.675,12.97,False,False,Auxiliary_Engine,0.0,4195497.0,454704.0,60037.5,4710238.6,4780086.7,4474726.64,4474726.64,40.0,22320.96,4497047.6,0.0,558024.1,0.0
VOY-04365,Custom_Charter_Route,Container_Panamax,Container,HFO,16.72,4597.9,0.593,62347.8,11.8,8.5,0.5,590,274.95,56.0,14160.1,0.337,11.7,False,False,Auxiliary_Engine,0.0,733355.2,158471.4,28246.1,920072.6,954548.7,552043.58,552043.58,40.0,133725.01,685768.59,2865106.2,3343125.2,9.164
VOY-04366,Singapore - Rotterdam,Container_Feeder,Container,Methanol,11.81,7626.4,0.94,43458.4,4.5,41.7,0.95,114,645.5,19.5,3969.8,0.221,5.16,False,True,Shore_Power_AMP,27765.4,1096100.2,486146.0,0.0,1582246.2,1595815.3,1661358.47,1666706.24,40.0,28902.46,1695608.71,2175588.5,722561.6,8.39
VOY-04367,Shenzhen - Los Angeles (Transpacific),Container_Panamax,Container,Ammonia,13.47,6693.0,0.633,65032.9,14.0,23.5,1.56,47,496.95,16.0,7560.5,0.18,10.99,False,True,Shore_Power_AMP,40460.4,1713457.8,633703.6,0.0,2347161.4,2371869.3,2229803.32,2237436.2,80.0,23762.75,2261198.94,0.0,297034.3,0.0
VOY-04368,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,Methanol,14.94,5202.6,0.884,42094.1,29.5,55.0,2.3,477,348.22,29.2,10797.2,1.0,31.09,True,False,Auxiliary_Engine,0.0,1394836.4,107087.8,7019.7,1508943.9,1534602.2,1584391.14,1584391.14,80.0,54841.44,1639232.58,2074797.9,685518.0,10.495
VOY-04369,Shanghai - Rotterdam (Suez),Container_ULCV,Container,HFO,21.95,11357.1,0.396,122212.4,14.3,50.1,1.52,496,517.43,19.2,49121.4,0.702,16.95,False,False,Auxiliary_Engine,0.0,4180824.7,471285.9,16651.2,4668761.9,4611324.9,2801257.11,2801257.11,120.0,2043846.68,4845103.79,14538524.4,17032055.7,6.565
VOY-04370,Custom_Charter_Route,Tanker_Aframax,Tanker,LNG,13.28,8026.9,0.735,103515.7,17.8,119.3,1.73,126,604.28,25.5,11278.0,0.835,11.31,False,False,Auxiliary_Engine,0.0,966196.9,113720.5,3974.1,1083891.5,1026873.7,867113.19,867113.19,0.0,0.0,867113.19,2980701.6,3466664.4,3.229
VOY-04371,Hamburg - New York (Transatlantic),Bulk_Handysize,Bulk Carrier,Methanol,11.22,3697.1,0.936,44062.2,14.1,161.4,2.01,200,329.4,38.4,4120.5,0.572,14.47,False,True,Shore_Power_AMP,22730.6,505528.1,103215.3,0.0,608743.4,614885.3,639180.55,643622.06,180.0,50862.99,694485.04,837022.2,282572.1,5.958
VOY-04372,Custom_Charter_Route,Container_ULCV,Container,LNG,24.05,1682.6,0.518,146028.6,4.5,143.1,0.5,238,69.97,59.4,65019.1,0.929,4.52,False,True,Shore_Power_AMP,257792.8,619279.2,55302.9,0.0,674582.1,700119.6,539665.72,586418.43,40.0,90264.97,676683.4,1855100.9,2256624.2,5.654
VOY-04373,Ras Tanura - Singapore (Crude Tanker),Bulk_Capesize,Bulk Carrier,LNG,11.38,3649.5,0.616,134854.8,13.7,84.3,1.29,676,320.76,34.5,8527.2,0.517,16.68,False,True,Shore_Power_AMP,29935.1,398830.7,52792.2,0.0,451622.8,444867.1,361298.28,367036.61,180.0,262182.33,629218.93,1241962.8,1456568.5,1.891
VOY-04374,Custom_Charter_Route,Container_Panamax,Container,Ammonia,21.2,7911.1,0.749,72899.0,12.2,23.0,0.84,142,373.11,50.9,30567.8,0.728,6.58,False,False,Auxiliary_Engine,0.0,4179263.1,497893.2,55838.0,4732994.3,4740959.5,4496344.55,4496344.55,0.0,0.0,4496344.55,0.0,561258.8,0.0
VOY-04375,Custom_Charter_Route,Tanker_Aframax,Tanker,LNG,9.31,4868.5,0.754,105702.2,15.3,44.8,2.04,410,522.97,51.5,4289.9,0.318,21.3,False,True,Shore_Power_AMP,48755.0,360209.1,99140.7,0.0,459349.8,461323.0,367479.82,376605.73,40.0,59537.85,436143.58,1263211.9,1488446.2,2.256
VOY-04376,Custom_Charter_Route,Container_Panamax,Container,HFO,23.56,5612.7,0.829,78385.9,14.1,63.4,1.17,695,238.2,15.4,48220.7,1.0,16.73,True,True,Shore_Power_AMP,38892.2,1972089.6,150503.1,0.0,2122592.7,2074405.7,1273555.62,1280906.22,80.0,620979.39,1901885.61,6609753.7,7762242.4,17.318
VOY-04377,Hedland - Qingdao (Iron Ore Bulk),Tanker_Aframax,Tanker,LNG,11.96,3639.2,0.927,125578.0,12.6,127.7,1.61,29,304.25,37.6,9133.9,0.677,8.55,False,True,Shore_Power_AMP,35614.6,396435.0,61494.7,0.0,457929.8,451630.0,366343.82,373104.45,40.0,59156.35,432260.81,1259306.9,1478908.8,3.009
VOY-04378,Singapore - Port Klang (Feeder Hop),Bulk_Capesize,Bulk Carrier,LNG,14.09,202.3,0.413,98260.0,8.4,68.1,0.92,458,14.36,57.1,12407.4,0.752,10.46,False,True,Shore_Power_AMP,49578.5,24950.8,2169.0,0.0,27119.8,26961.4,21695.86,30970.0,180.0,19012.19,49982.2,74579.5,105623.3,2.048
VOY-04379,Custom_Charter_Route,Container_ULCV,Container,Ammonia,12.93,818.8,0.749,191110.4,24.7,57.8,2.2,18,63.31,32.2,13929.6,0.199,20.37,False,True,Shore_Power_AMP,139815.1,386032.5,145257.5,0.0,531290.0,536611.8,504725.48,530242.21,40.0,4675.38,534917.59,0.0,116884.6,0.0
VOY-04380,Shanghai - Rotterdam (Suez),Container_Feeder,Container,HFO,10.44,9771.7,0.666,34134.9,15.4,104.8,2.12,44,935.68,28.6,2547.0,0.141,14.75,False,True,Shore_Power_AMP,40652.5,532490.6,312306.2,0.0,844796.8,849327.1,506878.07,514545.52,180.0,557812.12,1072357.65,2630697.2,3098956.2,7.918
VOY-04381,Santos - Rotterdam (Agri-Bulk),Bulk_Capesize,Bulk Carrier,LNG,13.02,5333.2,0.485,111296.0,11.8,49.7,1.59,397,409.49,25.7,11136.2,0.675,15.47,False,False,Auxiliary_Engine,0.0,642836.7,63829.9,3659.8,710326.4,711049.6,568261.09,568261.09,180.0,408851.54,977112.63,1953397.5,2271397.5,2.035
VOY-04382,Custom_Charter_Route,Container_Feeder,Container,HFO,16.78,4164.0,0.495,28342.8,16.0,48.7,1.54,158,248.12,48.9,9166.8,0.509,12.66,False,True,Shore_Power_AMP,69423.0,413680.3,77224.8,0.0,490905.2,462201.8,294543.09,307389.24,80.0,145454.77,452844.0,1528678.7,1818184.6,10.798
VOY-04383,Santos - Rotterdam (Agri-Bulk),Container_ULCV,Container,HFO,18.2,5066.9,0.837,208147.8,12.2,164.5,1.26,290,278.46,54.0,37211.4,0.532,9.03,False,False,Auxiliary_Engine,0.0,1760686.1,303235.5,46799.7,2110721.4,2115903.5,1266432.83,1266432.83,120.0,921485.81,2187918.64,6572786.4,7679048.4,6.652
VOY-04384,Custom_Charter_Route,Container_Panamax,Container,HFO,19.02,7672.1,0.82,77755.5,12.2,106.2,1.42,303,403.38,17.0,24071.7,0.573,11.39,False,False,Auxiliary_Engine,0.0,1673377.5,253989.8,8589.0,1935956.3,2011374.4,1161573.8,1161573.8,180.0,1271094.64,2432668.44,6028568.0,7061636.9,11.556
VOY-04385,Hedland - Qingdao (Iron Ore Bulk),Container_ULCV,Container,Hydrogen,20.41,3498.9,0.961,232356.2,10.7,46.5,0.92,476,171.39,46.6,57779.8,0.825,11.4,False,True,Shore_Power_AMP,202224.8,547672.8,65893.7,0.0,613566.5,600826.7,2576979.13,2613729.59,40.0,4300.95,2618030.54,0.0,107523.7,0.0
VOY-04386,Hedland - Qingdao (Iron Ore Bulk),Container_Panamax,Container,LNG,17.98,3209.0,0.618,64043.8,8.0,18.1,0.73,422,178.51,24.2,17498.5,0.417,9.13,False,True,Shore_Power_AMP,61014.2,466470.4,85552.9,0.0,552023.4,556619.1,441618.71,452951.27,40.0,71586.41,524537.68,1518064.3,1789660.3,6.957
VOY-04387,Custom_Charter_Route,Container_Feeder,Container,LNG,20.22,8870.9,0.439,26423.6,30.3,26.5,3.48,710,438.71,16.6,21067.4,1.0,55.11,True,True,Shore_Power_AMP,23522.9,1354616.1,109700.7,0.0,1464316.8,1507445.5,1171453.42,1176037.55,120.0,563370.29,1739407.83,4026871.1,4694752.4,13.351
VOY-04388,Custom_Charter_Route,Container_Panamax,Container,Ammonia,11.73,5550.6,0.647,65974.6,12.8,68.6,1.35,638,473.22,52.6,5307.3,0.126,16.83,False,False,Auxiliary_Engine,0.0,1178286.7,606805.6,57760.7,1842853.1,1889427.8,1750710.42,1750710.42,250.0,53552.77,1804263.19,0.0,214211.1,0.0
VOY-04389,Shanghai - Rotterdam (Suez),Tanker_Aframax,Tanker,Methanol,9.93,11039.4,0.489,75283.6,25.4,72.4,2.98,343,1111.42,45.2,4617.5,0.342,34.79,False,False,Auxiliary_Engine,0.0,2010744.9,468145.7,17380.5,2496271.1,2559807.6,2621084.63,2621084.63,40.0,45575.96,2666660.59,3432372.7,1139399.0,2.704
VOY-04390,Shanghai - Rotterdam (Suez),Bulk_Capesize,Bulk Carrier,Methanol,12.01,10271.1,0.772,162927.5,11.4,127.0,0.8,482,854.89,47.8,10685.5,0.648,9.47,False,False,Auxiliary_Engine,0.0,3196035.1,369807.1,16855.8,3582698.0,3575799.5,3761832.87,3761832.87,0.0,0.0,3761832.87,4926209.7,1627805.7,2.665
VOY-04391,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,LNG,14.67,8569.8,0.644,139844.9,7.1,50.1,0.5,604,584.25,35.4,17739.7,1.0,10.58,True,False,Auxiliary_Engine,0.0,1482890.5,97237.3,5044.8,1585172.5,1608899.3,1268138.03,1268138.03,40.0,202811.28,1470949.31,4359224.5,5070282.0,2.826
VOY-04392,Custom_Charter_Route,Container_Feeder,Container,LNG,16.37,6857.8,0.663,34058.1,11.2,8.0,1.38,288,418.82,16.6,9589.8,0.533,12.27,False,False,Auxiliary_Engine,0.0,597143.9,114971.1,3876.0,715991.0,779607.7,572792.78,572792.78,0.0,0.0,572792.78,1968975.2,2289426.9,8.445
VOY-04393,Custom_Charter_Route,Container_Panamax,Container,HFO,20.0,8946.2,0.611,63538.0,10.0,40.1,0.96,397,447.35,34.1,24219.9,0.577,10.31,False,True,Shore_Power_AMP,86127.1,1865636.7,259675.8,0.0,2125312.6,2192228.5,1275187.53,1291040.41,250.0,1947529.78,3238570.19,6618223.3,7790119.1,10.879
